file,line,column,severity,pattern,snippet,suggested_fix
sdk/portal-views/operations.js,1,4,P2,ascii-box-drawing,// ═══════════════════════════════════════════════════════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,4,4,P2,ascii-box-drawing,// ═══════════════════════════════════════════════════════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,55,8,P2,ascii-box-drawing,// ════════════════════ GROUP BUY ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,55,39,P2,ascii-box-drawing,// ════════════════════ GROUP BUY ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,122,8,P2,ascii-box-drawing,// ════════════════════ TOURNAMENTS ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,122,41,P2,ascii-box-drawing,// ════════════════════ TOURNAMENTS ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,221,8,P2,ascii-box-drawing,// ════════════════════ LIMITED DROPS ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,221,43,P2,ascii-box-drawing,// ════════════════════ LIMITED DROPS ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,306,8,P2,ascii-box-drawing,// ════════════════════ FCFS POOL ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
sdk/portal-views/operations.js,306,39,P2,ascii-box-drawing,// ════════════════════ FCFS POOL ════════════════════,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/i18next-runtime.js,8,26,P2,directional-arrow-unicode,"*   - Detection: ?lang= → localStorage(""kix_locale"") → navigator.language → default.","use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/i18next-runtime.js,8,55,P2,directional-arrow-unicode,"*   - Detection: ?lang= → localStorage(""kix_locale"") → navigator.language → default.","use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/i18next-runtime.js,8,76,P2,directional-arrow-unicode,"*   - Detection: ?lang= → localStorage(""kix_locale"") → navigator.language → default.","use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/i18next-runtime.js,93,50,P2,directional-arrow-unicode,"// Loose match by primary subtag (e.g., zh → zh-Hans-SG)","use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-test.html,9,26,P2,directional-arrow-unicode,?dir=rtl&lang=ar-EG  → Arabic mode,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-test.html,10,26,P2,directional-arrow-unicode,?dir=rtl&lang=he-IL  → Hebrew mode,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-test.html,11,26,P2,directional-arrow-unicode,?dir=rtl&lang=fa-IR  → Persian mode,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-test.html,12,26,P2,directional-arrow-unicode,?dir=ltr (default)   → LTR baseline,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-test.html,113,6,P2,ascii-box-drawing,/* ─── 1. Header ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,113,20,P2,ascii-box-drawing,/* ─── 1. Header ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,125,6,P2,ascii-box-drawing,/* ─── 2. Sidebar ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,125,21,P2,ascii-box-drawing,/* ─── 2. Sidebar ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,146,6,P2,ascii-box-drawing,/* ─── 3. Card grid ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,146,23,P2,ascii-box-drawing,/* ─── 3. Card grid ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,160,6,P2,ascii-box-drawing,/* ─── 4. Form ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,160,18,P2,ascii-box-drawing,/* ─── 4. Form ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,179,6,P2,ascii-box-drawing,/* ─── 5. Button group ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,179,26,P2,ascii-box-drawing,/* ─── 5. Button group ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,195,6,P2,ascii-box-drawing,/* ─── 6. Modal ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,195,19,P2,ascii-box-drawing,/* ─── 6. Modal ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,214,6,P2,ascii-box-drawing,/* ─── 7. Dropdown ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,214,22,P2,ascii-box-drawing,/* ─── 7. Dropdown ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,241,6,P2,ascii-box-drawing,/* ─── 8. Tab bar ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,241,21,P2,ascii-box-drawing,/* ─── 8. Tab bar ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,261,6,P2,ascii-box-drawing,/* ─── 9. Pagination ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,261,24,P2,ascii-box-drawing,/* ─── 9. Pagination ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,277,6,P2,ascii-box-drawing,/* ─── 12. Icon button ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,277,26,P2,ascii-box-drawing,/* ─── 12. Icon button ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-test.html,552,63,P2,directional-arrow-unicode,"<span class=""kix-icon-directional"" aria-hidden=""true"">→</span>","use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-base.css,23,4,P2,ascii-box-drawing,/* ─── Document baseline ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,23,26,P2,ascii-box-drawing,/* ─── Document baseline ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,33,4,P2,ascii-box-drawing,/* ─── Landmark text alignment resets ────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,33,39,P2,ascii-box-drawing,/* ─── Landmark text alignment resets ────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,45,4,P1,text-align-left,text-align:left/right authored against LTR needs RTL parity. */,text-align: start
i18n/rtl-base.css,46,37,P1,text-align-left,"html[dir=""rtl""] [data-i18n][style*=""text-align:left""],",text-align: start
i18n/rtl-base.css,47,37,P1,text-align-left,"html[dir=""rtl""] .hero-inner[style*=""text-align:left""] {",text-align: start
i18n/rtl-base.css,50,37,P1,text-align-right,"html[dir=""rtl""] [data-i18n][style*=""text-align:right""] {",text-align: end
i18n/rtl-base.css,54,4,P2,ascii-box-drawing,/* ─── Nav / button row flex direction ───────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,54,40,P2,ascii-box-drawing,/* ─── Nav / button row flex direction ───────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,55,32,P0,flex-direction-row,/* Most flex rows authored as `flex-direction: row` are direction-,"consider row + dir-aware override, or use logical flex"
i18n/rtl-base.css,66,4,P2,ascii-box-drawing,/* ─── Position swaps for known LTR-anchored chrome ──────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,66,53,P2,ascii-box-drawing,/* ─── Position swaps for known LTR-anchored chrome ──────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,75,3,P0,left-positioning,left: -150px;,inset-inline-start
i18n/rtl-base.css,82,3,P0,left-positioning,left: 20px;,inset-inline-start
i18n/rtl-base.css,85,66,P0,translateX-positive,/* portal.html:465-468 — toast notification fly-in (right edge → translateX(120%)) */,translate with logical sign or use inset-inline-* 
i18n/rtl-base.css,85,64,P2,directional-arrow-unicode,/* portal.html:465-468 — toast notification fly-in (right edge → translateX(120%)) */,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl-base.css,89,3,P0,left-positioning,left: 20px;,inset-inline-start
i18n/rtl-base.css,100,3,P0,left-positioning,left: 8px;,inset-inline-start
i18n/rtl-base.css,107,3,P0,left-positioning,left: 14px;,inset-inline-start
i18n/rtl-base.css,111,3,P0,right-positioning,right: 14px;,inset-inline-end
i18n/rtl-base.css,115,4,P2,ascii-box-drawing,/* ─── Form & input flips ────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,115,27,P2,ascii-box-drawing,/* ─── Form & input flips ────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,136,3,P2,direction-ltr-hardcoded,direction: ltr;,remove (let document dir win) or guard with dir-specific selector
i18n/rtl-base.css,141,4,P2,ascii-box-drawing,/* ─── Dropdowns / menus ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,141,26,P2,ascii-box-drawing,/* ─── Dropdowns / menus ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,146,3,P0,right-positioning,right: 0;,inset-inline-end
i18n/rtl-base.css,149,4,P2,ascii-box-drawing,/* ─── Modal padding mirror ──────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,149,29,P2,ascii-box-drawing,/* ─── Modal padding mirror ──────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,155,4,P2,ascii-box-drawing,/* ─── Tables: numeric columns stay LTR-aligned to end edge ──── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,155,61,P2,ascii-box-drawing,/* ─── Tables: numeric columns stay LTR-aligned to end edge ──── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,160,3,P2,direction-ltr-hardcoded,direction: ltr;,remove (let document dir win) or guard with dir-specific selector
i18n/rtl-base.css,164,4,P2,ascii-box-drawing,/* ─── Icons that must NOT mirror (logos / brand glyphs) ─────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,164,58,P2,ascii-box-drawing,/* ─── Icons that must NOT mirror (logos / brand glyphs) ─────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,170,4,P2,ascii-box-drawing,/* ─── Box-shadow: directional shadows feel wrong when mirrored ─ */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,180,4,P2,ascii-box-drawing,/* ─── Scrollbar gutter (cosmetic) ───────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,180,36,P2,ascii-box-drawing,/* ─── Scrollbar gutter (cosmetic) ───────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,185,4,P2,ascii-box-drawing,/* ─── End-of-file marker ────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/rtl-base.css,185,27,P2,ascii-box-drawing,/* ─── End-of-file marker ────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
i18n/locale-switcher.js,19,31,P0,right-positioning,position:fixed; top:14px; right:14px; z-index:99999;,inset-inline-end
i18n/locale-switcher.js,35,46,P0,right-positioning,position:absolute; top:calc(100% + 6px); right:0;,inset-inline-end
i18n/locale-switcher.js,51,49,P0,left-positioning,"[dir=""rtl""] .kix-locale-switcher{ right:auto; left:14px }",inset-inline-start
i18n/locale-switcher.js,52,41,P0,left-positioning,"[dir=""rtl""] .kix-ls-menu{ right:auto; left:0 }",inset-inline-start
i18n/rtl.css,23,40,P2,directional-arrow-unicode,/* Recipe: convert directional spacing → logical.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl.css,54,32,P2,directional-arrow-unicode,/* Floating widgets (top-right → top-left in RTL) — locale-switcher already handles,"use icon class with .kix-icon-directional, or pair → with ← per dir"
i18n/rtl.css,56,47,P0,left-positioning,"html[dir=""rtl""] .kix-top-right { right: auto; left: 14px; }",inset-inline-start
i18n/rtl.css,57,47,P0,right-positioning,"html[dir=""rtl""] .kix-top-left  { left:  auto; right: 14px; }",inset-inline-end
api-docs/index.html,46,17,P2,ascii-box-drawing,/* ── Container ─────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,49,12,P2,ascii-box-drawing,/* ── Hero ──────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,60,13,P0,right-positioning,top:-80px;right:-100px;pointer-events:none;z-index:0;,inset-inline-end
api-docs/index.html,88,23,P2,ascii-box-drawing,/* ── Section heading ───────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,93,21,P2,ascii-box-drawing,/* ── Category grid ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,113,20,P2,ascii-box-drawing,/* ── Code samples ──────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,134,21,P2,ascii-box-drawing,/* ── Auth + Errors ─────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,147,19,P2,ascii-box-drawing,/* ── Error table ───────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,149,51,P1,text-align-left,".error-table th,.error-table td{padding:13px 18px;text-align:left;font-size:13px;border-bottom:1px solid var(--border)}",text-align: start
api-docs/index.html,157,14,P2,ascii-box-drawing,/* ── Footer ────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,177,16,P2,ascii-box-drawing,<!-- ── HERO ─────────────────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,191,22,P2,ascii-box-drawing,<!-- ── CATEGORIES ───────────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,222,100,P2,directional-arrow-unicode,"<p class=""cat-desc"">Multi-store hierarchies with role-based access control. One corp account → many brand IDs → many stores.</p>","use icon class with .kix-icon-directional, or pair → with ← per dir"
api-docs/index.html,222,117,P2,directional-arrow-unicode,"<p class=""cat-desc"">Multi-store hierarchies with role-based access control. One corp account → many brand IDs → many stores.</p>","use icon class with .kix-icon-directional, or pair → with ← per dir"
api-docs/index.html,227,23,P2,ascii-box-drawing,<!-- ── QUICK START ──────────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,317,26,P2,ascii-box-drawing,<!-- ── AUTHENTICATION ───────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,336,23,P2,ascii-box-drawing,<!-- ── ERROR CODES ──────────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
api-docs/index.html,358,18,P2,ascii-box-drawing,<!-- ── FOOTER ───────────────────────────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/starbucks/match3.html,89,104,P2,directional-arrow-unicode,"<button id=""back-from-levels-btn"" class=""mb-4 px-4 py-2 bg-gray-600 text-white rounded-lg"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/starbucks/match3.html,133,106,P2,directional-arrow-unicode,"<button id=""back-from-settings-btn"" class=""mb-4 px-4 py-2 bg-gray-600 text-white rounded-lg"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/starbucks/match3.html,142,102,P2,directional-arrow-unicode,"<button id=""back-from-shop-btn"" class=""mb-4 px-4 py-2 bg-gray-600 text-white rounded-lg"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/starbucks/match3.html,166,104,P2,directional-arrow-unicode,"<button id=""back-from-scores-btn"" class=""mb-4 px-4 py-2 bg-gray-600 text-white rounded-lg"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780044826/match3.html,31,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780044826/match3.html,115,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780044826/match3.html,116,13,P0,right-positioning,right: 0;,inset-inline-end
games/nanyang_jkt_central_1780044826/match3.html,147,13,P0,left-positioning,left: 50%;,inset-inline-start
games/nanyang_jkt_central_1780048994/match3.html,120,104,P2,directional-arrow-unicode,"<button id=""btn-back-levelselect"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm active:scale-95"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048994/match3.html,162,101,P2,directional-arrow-unicode,"<button id=""btn-back-settings"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm active:scale-95"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048994/match3.html,179,97,P2,directional-arrow-unicode,"<button id=""btn-back-shop"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm active:scale-95"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048994/match3.html,188,103,P2,directional-arrow-unicode,"<button id=""btn-back-highscores"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm active:scale-95"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048994/match3.html,939,45,P0,js-style-left,if (sp) { sp.style.right = '1px'; sp.style.left = 'auto'; },use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780048994/match3.html,939,21,P0,js-style-right,if (sp) { sp.style.right = '1px'; sp.style.left = 'auto'; },use CSS class toggling inset-inline-end
games/nanyang_jkt_central_1780048994/match3.html,943,21,P0,js-style-left,if (sp) { sp.style.left = '1px'; sp.style.right = 'auto'; },use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780048994/match3.html,943,44,P0,js-style-right,if (sp) { sp.style.left = '1px'; sp.style.right = 'auto'; },use CSS class toggling inset-inline-end
games/nanyang_jkt_central_1780048994/match3.html,948,45,P0,js-style-left,if (sp) { sp.style.right = '1px'; sp.style.left = 'auto'; },use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780048994/match3.html,948,21,P0,js-style-right,if (sp) { sp.style.right = '1px'; sp.style.left = 'auto'; },use CSS class toggling inset-inline-end
games/nanyang_jkt_central_1780048994/match3.html,952,21,P0,js-style-left,if (sp) { sp.style.left = '1px'; sp.style.right = 'auto'; },use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780048994/match3.html,952,44,P0,js-style-right,if (sp) { sp.style.left = '1px'; sp.style.right = 'auto'; },use CSS class toggling inset-inline-end
games/nanyang_jkt_central_1780019750/match3.html,33,45,P0,left-positioning,#action-bar{position:fixed;bottom:0;left:50%;transform:translateX(-50%);z-index:40;width:100%;max-width:460px;display:flex;justify-content:space-around;align-items:center;padding:10px 8px;backgroun...,inset-inline-start
games/nanyang_jkt_central_1780019750/match3.html,186,51,P2,directional-arrow-unicode,"<button id=""btn-play"" class=""btn-primary"">▶ 开始</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780019750/match3.html,188,53,P2,directional-arrow-unicode,"<button id=""btn-resume"" class=""btn-success"">▶ 继续</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780019750/match3.html,193,57,P2,directional-arrow-unicode,"<button id=""btn-next-level"" class=""btn-success"">▶ 下一关</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780019750/match3.html,907,32,P2,directional-arrow-unicode,btnContinue.textContent = '▶ 继续游戏';,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780019750/match3.html,1166,32,P2,directional-arrow-unicode,nextBtn.textContent = '▶ 下一关';,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780019750/match3.html,1274,4,P0,js-style-left,pop.style.left = `${left}px`;,use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780043345/match3.html,203,76,P0,left-positioning,"<div id=""pause_menu-screen"" class=""screen"" style=""position:fixed;top:0;left:0;right:0;bottom:0;z-50;background:rgba(0,0,0,0.85);justify-content:center;min-height:100vh;padding-bottom:0;"">",inset-inline-start
games/nanyang_jkt_central_1780043345/match3.html,203,83,P0,right-positioning,"<div id=""pause_menu-screen"" class=""screen"" style=""position:fixed;top:0;left:0;right:0;bottom:0;z-50;background:rgba(0,0,0,0.85);justify-content:center;min-height:100vh;padding-bottom:0;"">",inset-inline-end
games/nanyang_jkt_central_1780043345/match3.html,968,24,P2,directional-arrow-unicode,* Runs cascade→fill→match loop until board stabilizes. Returns total matched positions across all cycles.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780043345/match3.html,968,29,P2,directional-arrow-unicode,* Runs cascade→fill→match loop until board stabilizes. Returns total matched positions across all cycles.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,30,48,P0,right-positioning,.powerup-btn .badge{position:absolute;top:-6px;right:-6px;background:#ef4444;color:#fff;font-size:11px;font-weight:700;width:22px;height:22px;border-radius:50%;display:flex;align-items:center;justi...,inset-inline-end
games/nanyang_jkt_central_1780048942/match3.html,121,136,P2,directional-arrow-unicode,"<button id=""btn-levelselect-back"" data-action=""navigate"" data-target=""home"" class=""text-2xl mr-3 active:scale-90 transition-transform"">←</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,154,193,P2,directional-arrow-unicode,"<button id=""btn-resume"" data-action=""resume"" class=""w-full py-3.5 rounded-2xl bg-gradient-to-r from-green-400 to-emerald-500 text-white font-bold text-lg active:scale-95 transition-transform"">▶ 继续<...","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,165,133,P2,directional-arrow-unicode,"<button id=""btn-settings-back"" data-action=""navigate"" data-target=""home"" class=""text-2xl mr-3 active:scale-90 transition-transform"">←</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,178,129,P2,directional-arrow-unicode,"<button id=""btn-shop-back"" data-action=""navigate"" data-target=""home"" class=""text-2xl mr-3 active:scale-90 transition-transform"">←</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,193,205,P2,directional-arrow-unicode,"<button id=""btn-result-next"" data-action=""next_level"" class=""w-full py-3.5 rounded-2xl bg-gradient-to-r from-amber-400 to-orange-500 text-white font-bold text-lg active:scale-95 transition-transfor...","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,203,131,P2,directional-arrow-unicode,"<button id=""btn-scores-back"" data-action=""navigate"" data-target=""home"" class=""text-2xl mr-3 active:scale-90 transition-transform"">←</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780048942/match3.html,1190,33,P0,translateX-positive,knob.style.transform = 'translateX(28px)';,translate with logical sign or use inset-inline-* 
games/nanyang_jkt_central_1780047190/match3.html,34,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780047190/match3.html,95,13,P0,left-positioning,left: 0;,inset-inline-start
games/nanyang_jkt_central_1780047190/match3.html,96,13,P0,right-positioning,right: 0;,inset-inline-end
games/nanyang_jkt_central_1780047190/match3.html,282,51,P2,directional-arrow-unicode,"<button id=""btn-play"" class=""btn-primary"">▶ 开始</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780047190/match3.html,288,53,P2,directional-arrow-unicode,"<button id=""btn-resume"" class=""btn-primary"">▶ 继续</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780047190/match3.html,291,57,P2,directional-arrow-unicode,"<button id=""btn-next-level"" class=""btn-success"">➡ 下一关</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780051006/match3.html,688,24,P2,directional-arrow-unicode,backBtn.textContent = '← 返回';,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780051006/match3.html,784,74,P2,directional-arrow-unicode,"class=""bg-slate-700 hover:bg-slate-600 px-6 py-2 rounded-full text-sm"">← 返回</button>`; }","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,28,45,P0,left-positioning,"#action-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;display:flex;justify-content:center;gap:.5rem;padding:.5rem 1rem;padding-bottom:max(.5rem,env(safe-area-inset-bottom));background:#0f0f...",inset-inline-start
games/nanyang_jkt_central_1780029374/match3.html,28,52,P0,right-positioning,"#action-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;display:flex;justify-content:center;gap:.5rem;padding:.5rem 1rem;padding-bottom:max(.5rem,env(safe-area-inset-bottom));background:#0f0f...",inset-inline-end
games/nanyang_jkt_central_1780029374/match3.html,125,76,P2,directional-arrow-unicode,"<button data-action=""NAVIGATE"" data-screen=""home"" class=""btn mt-5"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,140,69,P2,directional-arrow-unicode,"<button data-action=""RESUME"" class=""btn btn-gold w-44 mb-3"">▶ 继续</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,151,76,P2,directional-arrow-unicode,"<button data-action=""NAVIGATE"" data-screen=""home"" class=""btn mt-3"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,162,76,P2,directional-arrow-unicode,"<button data-action=""NAVIGATE"" data-screen=""home"" class=""btn mt-4"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,169,93,P2,directional-arrow-unicode,"<button data-action=""NEXT_LEVEL"" class=""btn btn-gold w-44 mb-3"" id=""btn-next-level"">▶ 下一关</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780029374/match3.html,177,76,P2,directional-arrow-unicode,"<button data-action=""NAVIGATE"" data-screen=""home"" class=""btn mt-5"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_fa3a6b/time_auction.html,11,33,P0,left-positioning,.screen{position:absolute;top:0;left:0;width:100%;min-height:100dvh;padding-bottom:72px;overflow-y:auto},inset-inline-start
games/brand_crv_fa3a6b/time_auction.html,19,37,P0,left-positioning,".bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;background:#1a1a2e;padding:10px 12px;display:flex;gap:8px;justify-content:center;flex-wrap:wrap;box-shadow:0 -2px 12px rgba(0,0,0,.35)}",inset-inline-start
games/brand_crv_fa3a6b/time_auction.html,19,44,P0,right-positioning,".bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;background:#1a1a2e;padding:10px 12px;display:flex;gap:8px;justify-content:center;flex-wrap:wrap;box-shadow:0 -2px 12px rgba(0,0,0,.35)}",inset-inline-end
